mac,ip,hostname,tipo_evento,conf_confiavel,dns_qtd,zabbix_uptime,zabbix_ping,zabbix_latencia,zabbix_perda,timestamp
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:51:24.442889-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:51:34.456659-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:51:44.443056-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:51:51.094039-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:51:54.438472-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:51:59.176879-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:52:04.442354-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:52:14.442876-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:52:21.592153-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:52:24.437634-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:52:34.449282-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:52:44.444222-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:52:50.383778-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:52:52.593204-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:52:54.439163-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:04.441933-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:14.437157-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:53:19.292022-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:19.333330-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:20.641151-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:53:23.089073-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:24.497861-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:53:26.155305-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:26.170582-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:27.498846-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:34.456519-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:41.484930-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:44.439897-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:53:54.079362-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:53:54.439580-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:04.440110-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:14.437780-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:54:22.590156-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:24.438889-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:32.648183-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:34.441428-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:44.512432-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:54:52.465010-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:52.512772-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:53.812795-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:54:54.444359-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:54:55.088487-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:55:00.397233-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:00.436873-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:01.736036-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:02.062098-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:04.442732-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:55:13.210153-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:13.243882-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:14.098236-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:14.438461-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:14.563371-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:55:16.184669-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:16.202583-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:17.528866-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:55:22.837315-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:22.882579-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:55:23.583876-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:24.173188-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:24.444732-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:24.497246-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:55:31.631945-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:31.656176-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:32.991807-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:34.447807-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:44.448750-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:54.448182-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:55:56.033122-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:56.068524-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:55:56.581598-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:55:57.382192-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:04.473403-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:14.439345-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:15.646950-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:56:16.754054-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:16.774768-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:18.110426-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:18.434797-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:56:21.441179-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:21.488501-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:22.780906-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:23.109115-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:24.441920-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:34.442111-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:44.448569-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:56:54.445953-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:56:58.095582-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:57:04.440896-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:57:06.783916-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:57:14.440107-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:57:24.502937-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:57:34.442946-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:57:44.442897-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:57:54.443421-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:57:56.944284-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:57:59.092758-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:04.443714-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:14.447074-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:58:20.290970-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:20.324064-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:24.457164-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T08:58:29.862883-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:29.882799-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:31.202833-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:31.527114-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:34.442173-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:44.442146-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:48.121707-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:58:54.443790-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T08:59:00.590027-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:59:04.445379-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:59:14.446572-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:59:24.464718-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:59:34.444398-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T08:59:39.272344-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:59:44.444517-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T08:59:54.515230-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T09:00:00.455439-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:00.488326-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T09:00:01.584567-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:01.797829-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:04.442305-03:00
D8:A3:5C:77:C1:C6,0.0.0.0,Samsung,DHCP,False,0,,,,,2025-07-04T09:00:07.039777-03:00
D8:A3:5C:77:C1:C6,0.0.0.0,Samsung,DHCP,False,0,,,,,2025-07-04T09:00:08.285545-03:00
D8:A3:5C:77:C1:C6,0.0.0.0,Samsung,DHCP,False,0,,,,,2025-07-04T09:00:11.138720-03:00
D8:A3:5C:77:C1:C6,0.0.0.0,Samsung,DHCP,False,0,,,,,2025-07-04T09:00:12.189346-03:00
D8:A3:5C:77:C1:C6,192.168.1.116,Desconhecido,ARP,False,0,,,,,2025-07-04T09:00:12.272952-03:00
D8:A3:5C:77:C1:C6,192.168.1.116,Desconhecido,ARP,False,0,,,,,2025-07-04T09:00:12.325882-03:00
D8:A3:5C:77:C1:C6,192.168.1.116,Desconhecido,ARP,False,0,,,,,2025-07-04T09:00:12.395518-03:00
D8:A3:5C:77:C1:C6,192.168.1.116,Desconhecido,ARP,False,0,,,,,2025-07-04T09:00:12.492651-03:00
D8:A3:5C:77:C1:C6,192.168.1.116,Desconhecido,ARP,False,0,,,,,2025-07-04T09:00:12.595042-03:00
D8:A3:5C:77:C1:C6,192.168.1.116,Desconhecido,ARP,False,0,,,,,2025-07-04T09:00:12.694850-03:00
D8:A3:5C:77:C1:C6,192.168.1.116,Desconhecido,ARP,False,0,,,,,2025-07-04T09:00:12.821204-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T09:00:14.065115-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:14.084852-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:14.130263-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:14.442357-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:14.544979-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:15.410102-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:24.446749-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:30.448415-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:34.448410-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:44.452405-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:00:54.445511-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:01:04.444812-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:01:14.443155-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T09:01:21.626923-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T09:01:22.594188-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:01:24.447427-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:01:34.451228-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:01:44.454672-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:01:54.451558-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T09:02:02.276243-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:02.432761-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:03.774833-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:04.099132-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:04.444920-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T09:02:04.592161-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:12.102573-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:12.775639-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:14.445507-03:00
92:F7:2C:D1:D7:F6,0.0.0.0,iPhone,DHCP,False,0,,,,,2025-07-04T09:02:16.793254-03:00
92:F7:2C:D1:D7:F6,0.0.0.0,iPhone,DHCP,False,0,,,,,2025-07-04T09:02:17.823150-03:00
92:F7:2C:D1:D7:F6,0.0.0.0,iPhone,DHCP,False,0,,,,,2025-07-04T09:02:18.826163-03:00
92:F7:2C:D1:D7:F6,0.0.0.0,iPhone,DHCP,False,0,,,,,2025-07-04T09:02:20.846538-03:00
92:F7:2C:D1:D7:F6,0.0.0.0,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:20.891680-03:00
92:F7:2C:D1:D7:F6,0.0.0.0,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:21.186483-03:00
92:F7:2C:D1:D7:F6,0.0.0.0,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:21.514869-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:21.837544-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:22.178290-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:22.484840-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:22.533037-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:22.661934-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:22.699612-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:24.509796-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T09:02:28.658410-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:28.680677-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:29.996781-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:30.326075-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:34.445304-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:44.448723-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:02:54.445549-03:00
92:F7:2C:D1:D7:F6,0.0.0.0,iPhone,DHCP,False,0,,,,,2025-07-04T09:02:58.095984-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:58.127466-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:58.175166-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:59.430013-03:00
92:F7:2C:D1:D7:F6,192.168.1.117,Desconhecido,ARP,False,0,,,,,2025-07-04T09:02:59.473097-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T09:03:03.959305-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:03:04.447627-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T09:03:05.590055-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:03:14.446343-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:03:24.447945-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:03:34.452029-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T09:03:36.596106-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:03:44.456412-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:03:54.454798-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:04:04.451448-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T09:04:07.084083-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:04:14.455934-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:04:24.453807-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:04:34.451849-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:04:44.461938-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T09:04:45.382812-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:04:54.448738-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T09:05:00.412651-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:00.442699-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:01.751835-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:04.448693-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T09:05:07.721057-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:07.767352-03:00
5C:CD:5B:C5:4E:C8,192.168.1.104,Desconhecido,ARP,False,17,,,,,2025-07-04T09:05:08.591223-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:09.054392-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:09.383608-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:11.103924-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:14.452861-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:24.450500-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T09:05:31.903863-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:31.948605-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:33.240305-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:33.567877-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:34.452708-03:00
8C:85:90:49:3D:EA,192.168.1.108,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:36.556695-03:00
8E:A7:69:77:00:00,0.0.0.0,Watch,DHCP,False,0,,,,,2025-07-04T09:05:44.001620-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:44.021447-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:44.470130-03:00
8E:A7:69:77:00:00,192.168.1.115,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:45.349681-03:00
50:02:91:00:35:C9,192.168.1.100,Desconhecido,ARP,False,31,,,,,2025-07-04T09:05:54.447986-03:00
